Age,Income,SpendingScore,ProductViews,CartAdditions,CategoryInterest,BrandLoyalty,DiscountSensitivity,TimeOnSite,PreviousPurchases,AffinityScore
62,97830,39.88796397830134,11,2,7,0.8858547817712977,0.5394022700057178,295.976190501078,27,0.594164548186183
34,135871,40.090513765964154,11,2,6,0.9802311774544843,0.25690681540358196,362.08051990427515,30,0.5887004519828253
57,40719,26.226944740793762,12,3,2,0.45483185571454476,0.6915544206046231,286.0219883761006,40,0.3544990297312536
38,67042,16.526536289739937,9,9,5,0.6797601898328646,0.8579739834422185,223.53248157218871,9,0.455724038941036
19,136134,69.56516056029366,11,5,6,0.5191948570742178,0.012180545399172793,331.3599687493738,36,0.5686132987943465
54,69116,10.22568981125897,16,5,6,0.02957126523906528,0.28926470503941926,324.43260264531517,46,0.47997593120460863
23,141367,93.84143639189138,7,6,6,0.14183844464535877,0.7121929206437985,323.06367169479705,34,0.7172480153157007
61,46325,82.84194406347369,11,5,6,0.2853558220564206,0.27559466446013614,299.0763907101462,24,0.3012291625328803
35,42597,85.89306825576836,11,5,1,0.31311883694387566,0.522954899119978,389.74296609785,49,0.4683570004712101
47,87439,90.76021264690384,5,3,4,0.6948546783162862,0.7564634211258175,307.59015336424136,5,0.649725879159207
39,34551,41.45189210160077,3,4,1,0.7207724285101569,0.34370949082084823,337.563051251726,37,0.3979903852524136
50,113287,84.82337161168971,13,6,3,0.4505156190916857,0.7875652166305395,315.98297553326324,36,0.6397120467567434
47,44278,16.648068728873284,11,5,2,0.37900446200784976,0.8161365812374661,237.61745435354052,44,0.4069478357945939
34,111189,3.1425376662153317,13,9,2,0.17708845341843227,0.9910933935837305,394.025045234451,30,0.42634472061358075
60,35141,78.70424807172117,7,6,6,0.040941367594308,0.43231263170084744,350.93067215960684,23,0.3466743289863301
49,87913,8.404868151696991,6,6,1,0.5853433831474816,0.47579703709268706,314.83468107775104,28,0.35561739615465976
59,53615,98.86394206526624,13,9,4,0.3480112722485862,0.7828874948408496,268.4965041455458,34,0.5575312421161266
68,142058,67.80484653055404,9,6,9,0.4767331550590551,0.8679785548664486,383.29421365260845,36,0.7836009304796919
31,82751,75.59152131396844,6,6,3,0.9008402037429816,0.5052300469169791,227.07833737027107,34,0.6190896668381038
27,132684,25.334581771508727,10,5,8,0.6676865447829067,0.02172367994011437,288.4607341854331,1,0.4724567582373102
64,47452,67.71267399804913,5,7,9,0.7787680162855719,0.45803466935593085,330.0914830664834,14,0.4290203647950828
68,42725,5.2787737882407635,16,5,2,0.1799038334742995,0.22524381013693484,375.8774279649238,43,0.3303314466750587
53,70391,83.94474627243649,10,6,5,0.0015623286165139527,0.09669015342245557,314.53901322271895,0,0.3509013647765953
51,140288,17.792785210125672,6,6,6,0.13531381505364504,0.33923915926045944,283.6006846301379,24,0.4700281896959296
26,95060,70.03844861654328,7,6,5,0.7680821654020205,0.39192088887443643,257.37457879329196,9,0.5683755519401849
59,133535,23.223569622040106,12,8,6,0.4438314747171972,0.9816500555882324,304.46138642181035,33,0.6033819881073139
45,31698,7.776863773178231,8,5,5,0.21390938616483868,0.45524540094340604,295.2204483713643,39,0.33170063767494784
28,128875,48.667874176390036,13,4,7,0.9618741071985596,0.9675729491166791,263.7015255205054,4,0.5979799191835176
31,106711,17.759334817006156,12,6,5,0.48670777735768134,0.732390637610781,353.848745419285,17,0.5472337326562388
56,97850,73.21495484432843,11,9,5,0.3689468797768949,0.25308605498139325,296.1227870456611,31,0.5793843006281245
64,129733,24.519018494965,11,7,7,0.9771492597240221,0.7019649274912761,279.81447079552896,24,0.5561432953816376
36,22365,34.904783067347054,10,5,3,0.1335836831337026,0.40265753768090595,266.8999549019386,1,0.20273546457437636
32,117553,57.17648587518282,11,10,7,0.5995504521139714,0.5792764517980229,264.0207539238981,30,0.6131870594988765
45,117662,29.211859480153848,4,5,8,0.7490119164470603,0.5192658588880426,356.0079952653008,31,0.597603028338856
41,63372,38.420823504786206,9,11,5,0.9407653053229003,0.9318169229090576,350.8916837123727,20,0.6344534161337159
25,64134,81.74655533299828,11,4,4,0.834000354055903,0.12970815783229617,343.8518643104103,17,0.40644037088994284
60,57823,18.741775106541546,6,13,2,0.289409769620943,0.4439343696307897,328.2583946490006,44,0.4200072013209117
26,91158,9.137957358711434,18,3,5,0.26039980486149394,0.08116900970586238,326.5913127558296,8,0.3617788425167419
64,116076,33.50742072816891,15,7,6,0.09767166066239075,0.25474185393926774,361.3414686563002,22,0.45823318910451327
50,135060,43.01329993437394,11,7,9,0.16741998184330598,0.07683966960266742,267.3109310889341,37,0.5215702057834153
50,126087,54.7232689315202,12,7,6,0.7300853477374203,0.9386978497905785,239.02508155083683,22,0.6736426395134114
36,21949,37.869945921325694,10,8,6,0.2892478426597499,0.31488935875062174,382.2003919440262,15,0.23457176095305632
20,69396,79.20125832205771,6,6,6,0.44187796842293625,0.7812925068043827,264.94319548985106,14,0.5449279750904447
27,128336,4.892629279178853,14,3,8,0.6903212451799658,0.7485393933862807,383.5005271938283,23,0.5261173730061055
57,51912,43.74498628165724,9,5,6,0.664950595142531,0.14039218502557782,312.53951110183226,46,0.43726203986935136
64,76947,38.84333555098406,14,7,1,0.7931572960998877,0.14105200328758583,276.69880591352256,40,0.5345871369406117
59,140460,65.11027058987905,14,7,1,0.05831286872858743,0.37794672018892295,270.30410996249225,37,0.6003454513578204
18,117697,96.6613489378422,7,4,2,0.5721221494417733,0.5685846986357626,306.0720750652094,15,0.6303104024583299
46,64387,51.527165256257355,10,5,1,0.8921913354684843,0.42672499369453076,268.42029362519656,42,0.5166167840842043
67,83965,98.70080784723034,6,6,3,0.3731237872520793,0.767957642914237,302.4225182343753,20,0.48725034904316106
51,36508,30.922690096406548,11,7,3,0.19148218005660322,0.5359438989291665,325.92902328864227,25,0.38965773054344427
68,65592,4.05594512170364,10,8,4,0.0688249498695378,0.8818486524201473,327.2190886266734,44,0.4393150584873032
30,129249,17.40065358016486,12,3,6,0.9397781208449404,0.5923988255809334,234.62219049228403,34,0.5835740517179586
18,21919,40.11736359268216,11,9,7,0.003796736955755997,0.5923695204865014,338.4055479323881,44,0.3844122260943454
51,62595,32.31705700966667,8,9,9,0.7920076961283595,0.6596808141278576,388.79290926512397,25,0.5528190975334006
46,29617,10.60835896735439,12,2,8,0.26447934525260286,0.6030043298480431,354.85453032989227,47,0.3164240453076384
65,95268,43.83335066138097,11,6,6,0.24244488802408648,0.612117929213598,278.7191031671022,35,0.4911715819104939
64,53298,34.47346139429671,6,6,9,0.15753981461299704,0.4497099817982029,314.7880154986508,2,0.2247892221267364
30,126153,13.139302825286407,18,6,4,0.19377917007031253,0.09054619717088586,299.7456105674204,25,0.36349466508522876
65,26929,30.315595930578983,9,7,6,0.5140528646887637,0.36890616148776656,261.1161997399497,47,0.35580888762152724
66,122653,88.75716948018366,8,6,7,0.8754972627825764,0.7683032965695028,263.9412835378559,6,0.6711901203215758
46,34456,30.902837683444677,12,5,2,0.3675200905698891,0.037987760296057105,291.48058624413716,22,0.2475400085412678
56,129599,71.68158690096311,12,3,1,0.7455650494876572,0.6906318267249719,264.195157396503,40,0.6592094398431733
41,106676,61.592660886117805,10,4,8,0.24665260119499777,0.9808564174728908,333.8891686460208,18,0.5078890474162632
43,103721,43.29093507842881,13,7,8,0.9041177741917668,0.4359627867514658,274.41802476400073,12,0.5746105450901308
34,57924,24.66353804356325,14,5,7,0.9139274380061024,0.2124136038133566,264.3891114975686,22,0.36709754702512926
24,44240,37.5324552352486,11,8,9,0.10825630621271987,0.02300658639615205,301.6154413087168,0,0.320747323076228
30,107381,59.61861413363324,7,5,9,0.8388172037345751,0.854752999660197,368.83781655511405,5,0.5684832257668947
22,29228,35.72456826018614,7,5,3,0.7018931411203054,0.1473862083814288,249.8369666155719,7,0.3052588668222254
43,41686,22.27474692384895,8,8,1,0.39383938621308057,0.04314729412167939,190.43260199355086,37,0.3449006319433486
66,31920,12.529812140271579,14,4,9,0.8347758456177458,0.4854384353074064,289.546263154307,27,0.3370774211743451
20,27432,88.09692685304697,11,4,1,0.9034825959372664,0.38173248259330217,322.4018707886167,27,0.4152389261916237
24,83575,44.590984599438656,9,11,1,0.49637626765695686,0.9598077646421398,253.34071823569224,15,0.518471567235004
66,130507,62.895623852550074,12,6,5,0.5087951621580022,0.4625241862779135,310.2536147483907,31,0.5129511768015498
56,91725,49.550625752543716,8,4,2,0.7042777293606237,0.8354309031280487,291.0760995526013,22,0.616908910677072
18,113575,87.38408531743838,11,4,2,0.24422052218471157,0.93199417155574,301.3460529603121,5,0.4166294075744068
66,53910,55.14655039237287,7,8,5,0.07679105606101855,0.184242865249026,312.50000495783166,6,0.38435783074694063
34,141764,48.59736037696222,7,6,7,0.5286811147575265,0.34632884183781776,317.5208694131662,6,0.557109003966069
60,50226,92.53549805174956,11,4,6,0.3204032587198281,0.9232780133299322,263.8446120434069,8,0.39104924434949084
42,93150,72.2492700084901,11,9,5,0.12289056130126086,0.5558628872720854,365.9301537725212,25,0.5596953799257955
20,79099,12.043440827338875,7,6,3,0.1401256212942904,0.3226885287044621,318.87068303913026,46,0.3368081613623127
32,132557,18.59274165848459,4,11,9,0.21301105526003616,0.5205113356003097,323.8161040376321,18,0.542758128393687
46,106760,78.92516343100475,11,5,8,0.3377861089747387,0.7311677484055289,414.4181215675971,26,0.5994249385731387
60,38013,83.74928079681548,13,6,3,0.4368383267839332,0.6183435046663408,385.02132118076327,40,0.517601550271702
49,41446,54.973892079939354,6,4,7,0.9565682056943912,0.93359153664018,308.9585859335527,12,0.4431499801870947
43,135450,55.89106755879729,5,6,3,0.48523361626637096,0.962979507196059,292.2748562483684,20,0.7033521613629163
33,125209,63.561363322293005,9,4,6,0.9134052492150744,0.7114611212859949,311.0644696521335,41,0.6271583834793578
42,123193,44.472461653981306,13,5,3,0.5462522112752002,0.6637136820899973,226.79021119280566,27,0.533005725514731
45,90375,68.33971322490649,14,5,8,0.15808451474375307,0.01355984658043452,350.45469358853575,3,0.398735556461033
26,82509,11.739644499075153,9,5,3,0.8429321457607186,0.7836967681842835,258.68029829962995,7,0.41910254013895676
18,122261,96.16664499437125,11,10,5,0.016480507294426627,0.4994411579875828,306.29960378563226,32,0.5963880525864804
46,115739,75.26532755569725,11,3,3,0.5637369772900492,0.8746392224529128,349.6624689981562,14,0.5057175516602401
39,20557,63.486246196891685,8,6,8,0.3418134464284456,0.9331094453170473,310.5539804154725,6,0.39623543793595645
33,50666,32.31588364393859,13,7,9,0.4382376935616027,0.36900512362508364,255.87776662987886,5,0.3468885008358532
58,57389,16.93459325821619,11,7,6,0.7974580686166656,0.9054659853201269,242.06579579110775,49,0.5747534833151512
68,67700,41.52495341906552,13,7,4,0.005456583710034213,0.6595680471277401,278.6557378530103,15,0.4532653853618887
61,119143,66.4960973168318,8,7,4,0.18233076133177684,0.4280985933425504,283.745857001037,1,0.5137754610195706
68,44578,63.73726459888798,10,10,5,0.8126684149714656,0.0507736741441005,310.64646524972113,24,0.4181010786698771
58,94779,38.881474351491576,14,7,3,0.5454821108914886,0.742152472489415,273.25968809453553,18,0.5637739118759496
24,29596,61.71535298947985,4,8,4,0.2583146394354403,0.8932094295177792,271.8202240074212,36,0.4100003900648418
31,77500,81.56108126118721,11,6,4,0.4977609215171842,0.5823066291249668,196.78607095888427,4,0.5401702831193151
46,92534,3.6021924614230993,6,7,1,0.4029128978400591,0.4028633198046452,357.2743383395509,19,0.32138354208858805
36,30129,45.611483745097296,17,6,1,0.7687009908543462,0.4514667659624314,258.20945995432174,22,0.4823076135767037
36,83394,76.09696761821232,11,5,9,0.7565377497735464,0.7080681443287186,356.4767969974353,14,0.5072383771771773
19,86046,55.06830257587434,9,5,3,0.46311654798512214,0.19826819112010674,362.26028302699905,8,0.38255590359499303
58,31596,65.49613270497792,11,5,5,0.2758990329992348,0.20440378524717273,322.783071691957,6,0.22328706466299492
62,85355,52.15096286792886,10,5,2,0.012064308793315104,0.3470350419515916,373.01531995598725,36,0.4316398525487899
32,32974,99.19557992354879,7,6,1,0.47257532367283395,0.029814406418815276,291.61925094863307,2,0.4096777845279032
20,86673,6.407532112414784,4,5,7,0.5925476790121887,0.6689408025782735,256.2702606203464,23,0.3872774691828173
28,132004,49.61343735546535,15,6,9,0.6054560672496068,0.44823982543480456,244.39829114545628,20,0.5295368759355982
63,140294,10.05023836233725,5,9,4,0.8679771091648183,0.8937154605856251,235.35021905434388,29,0.5495147311291804
47,146794,16.818770649243472,14,5,4,0.46741993613614274,0.6470289100324598,277.2259681253729,17,0.5472647502173957
57,113433,38.92079669140792,7,4,3,0.7204429990775939,0.7047106449318885,279.57651123715834,15,0.565289186580067
35,90202,16.398469058548244,12,5,3,0.12719653375271744,0.6718596809296017,323.7493495318637,44,0.45376460588041845
68,94442,96.40502942970845,15,8,2,0.7639988684909257,0.4179160994205776,298.30451573235854,49,0.7173572661289802
65,41818,94.73218789579074,7,9,3,0.44515382202081977,0.9327158873144455,295.2692280059839,16,0.47423282904044184
19,63246,34.27485497583977,6,9,5,0.6943714815333498,0.9143627357967518,315.3651914123988,48,0.5140501107255834
49,75598,64.33502349173028,7,5,8,0.8351525571889213,0.4825154525529538,236.41493670180222,26,0.5108156115608394
25,22654,53.841578738784825,4,5,8,0.2539833769164115,0.7793376300467418,342.2773800612102,43,0.4722232384458204
39,53758,81.7431110710611,6,10,5,0.6666041782237816,0.9851025757281695,235.87427957474404,9,0.6124159580369997
23,44204,63.117115371877276,8,5,1,0.12324844587637485,0.33123643125914726,308.26300335578844,19,0.40094191877135277
29,147309,1.0249929945656482,13,4,2,0.11163851028036387,0.6248534492166073,226.31264145235113,46,0.5496079257663766
64,54928,76.55426417536414,12,5,8,0.2835902850913582,0.5695543593733514,437.4723838476755,20,0.42278291501585075
57,140428,74.93796400831569,7,10,9,0.13092928581482366,0.5407734754010711,321.29427415691737,14,0.6328419170576702
53,73609,51.462547851081624,8,5,7,0.4529228835628867,0.9331242852302414,323.45061788670256,10,0.38986403467965497
32,50552,90.38897835007232,6,9,9,0.867597921215195,0.12659839599254297,273.0036682820871,9,0.5279800738062439
45,133440,90.93617436334975,7,3,9,0.07435911401959239,0.5163820973760913,293.3581505308281,13,0.5682999724924992
69,30336,52.86725599373532,10,7,6,0.3633727676533185,0.025854511375747458,292.742030949483,44,0.47231015323670056
66,67037,61.19083488845723,7,3,6,0.2077947232960271,0.30810466692880845,262.2160028575308,47,0.4594515546789018
62,36206,99.65568512054256,8,4,7,0.4587573630763112,0.6750649521516828,439.96895365239925,47,0.5080064888705883
35,54831,30.583203246330335,7,7,1,0.6342768748300073,0.7804090305713788,230.30546111328945,8,0.3863092106300889
19,63563,33.13710698883626,11,6,9,0.8529483440130085,0.8542640400179228,284.0391956758101,44,0.4892372022300525
30,38361,19.09461636368614,14,7,1,0.023530245733297095,0.07661457674931926,327.09167020259537,45,0.26560701316421875
62,61335,89.69082697662893,13,10,8,0.5681791107721486,0.18456536679446112,289.4615088727111,29,0.5333317338388998
32,94469,74.70435060497736,9,3,2,0.689879755800351,0.40150201472056346,351.52630521927006,14,0.4779399886539868
37,147365,11.458642038153947,10,4,7,0.1348482572938453,0.38121797737635044,296.04728664158364,16,0.45301105782976814
46,137355,98.1949677685986,6,7,5,0.9375993827474559,0.2539328226438251,375.37137267279917,31,0.6373287705259073
59,45816,73.36520910795049,7,9,8,0.08094897197195106,0.9366900696158554,225.8558044849438,32,0.4984780059168722
46,146350,85.20168885089248,11,8,7,0.32019680548316576,0.5339193266115912,248.09494097318634,15,0.6212144230322642
20,35619,5.766928128146891,11,6,8,0.2385079810194104,0.6570221722634717,262.76450861412343,18,0.20779788084787937
36,123223,50.9911309752746,10,7,2,0.06779991762273752,0.7496583387209128,385.6543959945321,1,0.5530167861145842
20,112479,70.16123038597689,7,4,9,0.699985826598233,0.5438840909793587,249.27482790730858,3,0.4579916720932087
31,46819,54.75171187261229,11,2,6,0.5112747229178395,0.833642414206859,389.9763649098632,4,0.42437282936382703
57,31741,66.99809910422847,16,6,6,0.42712491128411734,0.9848407312550385,226.33415430362982,37,0.49998291217934926
21,143297,81.96953229545679,16,8,6,0.19944344429632332,0.3919193165313064,243.7284088403478,7,0.5593837307312328
69,142330,38.05936923305942,12,6,1,0.44286607209089646,0.6436843134698175,304.53246000215677,39,0.6040853917518103
28,28798,85.01819888625226,7,6,7,0.9012404846612511,0.3169958669839369,307.1286654328071,23,0.47933405307132515
48,45143,17.128694371763782,9,6,2,0.3552021360095151,0.06900240347387177,364.86266436377673,30,0.31396735200617404
60,69695,27.8177194476111,6,6,2,0.5087571356708126,0.027072526108932626,360.82896265626584,20,0.4093686560552209
49,52747,5.291216372805252,10,8,5,0.9286743476506867,0.2325727177601853,288.8197736606726,13,0.37886890304094667
